loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
309,1, Graduate, Yes,6898836,17396111,14,836,5270939,7787666,20565842,9320299, Approved
310,0, Graduate, No,3227017,9073972,16,795,20011332,5201109,4993360,9786207, Approved
311,3, Not Graduate, No,5305964,7377140,16,826,13320807,4930765,12698404,11301906, Approved
312,4, Graduate, No,9205011,23287382,12,796,22747613,11704579,21839419,7810770, Approved
313,0, Graduate, No,6128613,12459275,14,676,15855380,18969822,8639033,10742930, Rejected
314,1, Not Graduate, No,9245161,34952191,2,474,10654224,16029496,7912596,8589628, Rejected
315,1, Not Graduate, No,4404182,16685454,14,662,3067073,3387249,11219879,3824748, Rejected
316,3, Not Graduate, Yes,634974,911311,16,596,2955074,2872617,828135,7115899, Approved
317,4, Not Graduate, Yes,7575756,21094077,4,870,14657984,5112957,11021566,13745209, Approved
318,4, Not Graduate, Yes,4666416,13262712,12,569,10180360,14223828,10345750,12387868, Approved
319,5, Not Graduate, Yes,608355,1581791,12,753,20799921,159525,597664,9461597, Approved
320,4, Not Graduate, Yes,1545725,1851554,8,404,18246697,13665199,1892732,4732039, Approved
321,1, Graduate, Yes,3235045,9358496,2,709,8173363,11256328,5946777,2970636, Approved
322,0, Not Graduate, Yes,2052665,6890946,2,572,22011115,12802328,6436028,4197762, Approved
323,3, Graduate, Yes,6838971,13026347,6,561,16365110,16699493,19263797,4498817, Approved
324,5, Graduate, Yes,6128251,14993167,6,752,25498083,11466412,8903065,14136270, Approved
325,5, Graduate, No,3397557,3982784,6,590,27635533,12065110,4777667,7835849, Approved
326,1, Not Graduate, No,1021169,3858184,14,335,27892508,9315553,3535322,5745752, Approved
327,1, Not Graduate, No,961792,1106562,10,533,3592742,12641180,2366155,12962852, Approved
328,0, Graduate, No,9372666,13747889,4,877,15304497,7377843,23962177,5423921, Approved
329,0, Not Graduate, No,3546630,6224800,2,867,738102,1286615,2359831,11712270, Approved
330,3, Graduate, No,1240734,4271262,14,668,25514036,489960,1011095,9429204, Approved
331,3, Not Graduate, Yes,7101499,21603462,20,682,20345777,13867260,9823936,4440105, Rejected
332,2, Not Graduate, No,8638675,7104845,18,457,7526470,12365872,26140918,14124024, Approved
333,1, Not Graduate, Yes,1383253,1919120,16,768,17571667,7934685,4470684,10120748, Approved
334,4, Not Graduate, No,9365734,29974879,8,659,16185864,14477881,10050257,14547428, Rejected
335,2, Graduate, No,7228924,15124863,16,322,15710132,9190021,19103084,24355, Rejected
336,4, Graduate, Yes,2644786,2337682,2,869,15596101,4944290,8258113,4127883, Approved
337,5, Not Graduate, No,7721920,29996060,4,811,28539100,11349302,24221367,4889823, Approved
338,1, Not Graduate, Yes,4273480,5486914,4,348,22268999,7332562,8018851,9912141, Rejected
339,1, Graduate, Yes,6362417,15482898,4,550,11612731,18922068,8120578,12342049, Approved
340,5, Graduate, Yes,1430983,2281861,8,745,22397874,13991664,4820769,1786044, Approved
341,3, Graduate, Yes,2569070,8118008,2,742,4003074,14514755,3416219,2222657, Approved
342,1, Graduate, Yes,7702245,25305907,18,400,8203480,13345280,9690080,9921046, Rejected
343,3, Graduate, No,8011364,16592378,16,324,3314682,13268185,8949083,5194910, Rejected
344,3, Graduate, No,306026,889629,14,890,25678567,14998619,641922,10270905, Approved
345,5, Not Graduate, Yes,2280092,8456942,4,836,593859,8378724,1873216,15336, Approved
346,1, Graduate, No,6093050,20761392,18,743,25842445,15942073,13478210,7693508, Approved
347,5, Graduate, Yes,8986463,19120251,2,695,24119076,668340,29934518,340051, Approved
348,5, Graduate, Yes,6740690,14915282,20,711,27493828,12926879,13581867,13985074, Approved
349,1, Graduate, No,7054463,25664210,16,574,22187696,10450482,23957257,2146479, Rejected
350,0, Not Graduate, No,3969814,3612502,6,710,13217449,161098,12771329,2615609, Approved
351,3, Graduate, Yes,730783,637971,4,482,23516868,12821095,2102393,1497386, Approved
352,0, Not Graduate, Yes,7629367,11127775,14,350,28633756,45271,17731959,3240748, Rejected
353,1, Not Graduate, No,7953085,27425332,18,486,25871735,13661279,24988860,7199021, Rejected
354,2, Graduate, No,4499996,5806264,10,476,22740919,10170348,9742272,9077931, Approved
355,5, Not Graduate, Yes,5112405,8757006,2,482,22212257,11792893,5734093,13230064, Rejected
356,5, Not Graduate, Yes,2479993,6976269,10,582,18907752,11832299,8123312,12904074, Approved
357,0, Graduate, Yes,4590694,6379122,10,378,25851235,5827120,9211547,1244233, Rejected
358,5, Graduate, No,2546964,4508055,8,544,12478706,12075155,8209486,6287316, Approved
359,0, Not Graduate, No,4278958,9816446,20,578,14473006,4288009,7186242,12786601, Approved
360,4, Not Graduate, No,1500239,2295290,8,412,24414748,14719744,2261119,2432473, Approved
361,5, Graduate, Yes,6084311,24189539,6,572,7537272,1747824,17023743,9821920, Rejected
362,5, Not Graduate, No,2601032,3441236,14,704,22136402,2749981,6251154,6273806, Approved
363,1, Graduate, No,7228411,25442551,14,547,3112020,13634928,13149743,2482754, Rejected
364,5, Not Graduate, Yes,5222153,12033508,14,301,16939745,1118240,16375456,907512, Rejected
365,0, Graduate, No,8890973,10786490,12,721,914275,18833247,18224092,4259126, Approved
366,3, Graduate, Yes,2345350,2765532,8,647,28916945,599876,1262674,13565, Approved
367,2, Not Graduate, Yes,2847564,6836851,6,551,24402241,10185435,7345609,2854497, Approved
368,1, Not Graduate, No,2557496,4939201,4,313,7159325,19092451,1763316,8063657, Rejected
369,0, Not Graduate, Yes,6318529,9798315,4,353,4270919,13059743,12278840,11602687, Rejected
370,4, Graduate, No,1236473,4783425,12,347,18575044,12269037,1330739,7429147, Rejected
371,2, Graduate, No,6857523,15654457,10,811,26137063,13436488,8406983,10658975, Approved
372,3, Not Graduate, Yes,8144731,30723514,16,485,9244800,13701092,28013359,1088794, Rejected
373,2, Not Graduate, Yes,6745532,8936474,18,555,27880126,3131976,5669201,4474817, Approved
374,2, Graduate, No,1506308,2089386,12,717,13223238,5989682,4177175,9682981, Approved
375,5, Not Graduate, Yes,4982106,13487998,4,693,12754425,3720947,12018510,798714, Rejected
376,0, Graduate, No,5374755,8941453,2,338,9763342,4109789,5832297,8583847, Rejected
377,4, Graduate, Yes,3992918,5557347,6,857,7776873,4038638,13200641,2480489, Approved
378,4, Graduate, Yes,4723355,5209828,6,459,9635556,12374386,5215761,6165784, Approved
379,2, Graduate, No,7595074,7929759,2,760,4932948,18097125,15545248,9259182, Approved
380,1, Graduate, Yes,8295722,26630419,16,799,10865639,10844755,23821711,14500590, Rejected
381,0, Not Graduate, No,3110095,5296249,8,623,8332544,302253,8679383,1328480, Rejected
382,5, Graduate, No,3399366,13362708,16,397,1549375,13430600,4960096,8091095, Rejected
383,5, Graduate, Yes,2218115,3074279,6,627,10451762,10498674,6693865,7886042, Approved
384,1, Graduate, No,4097260,7925040,2,446,1059957,15077776,13874509,934060, Rejected
385,0, Graduate, No,5494543,10987479,4,809,5166509,7317245,10560838,9010056, Approved
386,0, Graduate, No,7121544,17095187,10,752,20995237,8315547,17497248,1110353, Approved
387,0, Not Graduate, Yes,2795825,10025925,10,794,632276,12791396,4455265,10109978, Rejected
388,4, Graduate, Yes,2298501,7978705,10,797,8947438,13728021,3590829,3052329, Approved
389,5, Not Graduate, No,522361,434531,20,407,19809828,4277547,997264,1842729, Approved
390,0, Not Graduate, No,1110737,2343228,14,318,517345,11379745,1212257,1053235, Rejected
391,4, Graduate, No,700284,2415557,16,675,21356627,18646713,1798472,6757676, Approved
392,1, Not Graduate, No,2211506,1770604,4,668,2271101,1252715,2204263,3469920, Approved
393,2, Not Graduate, No,6941602,17407084,10,819,1506422,6425577,3578694,6811930, Approved
394,3, Not Graduate, Yes,7709805,12569464,14,682,5599212,10354067,14019727,13166729, Approved
395,4, Not Graduate, No,9639514,20444053,12,781,24936212,17962979,7029720,12278654, Approved
396,5, Not Graduate, Yes,5487414,11770366,20,509,1302976,18782681,12002710,11031929, Rejected
397,0, Not Graduate, Yes,4610477,9468141,10,374,2772960,11430486,9502687,6890140, Rejected
398,1, Not Graduate, No,8924009,32610474,8,322,27432883,10608614,8136850,1649941, Rejected
399,1, Graduate, Yes,1626492,4093365,20,561,17653065,8040545,2013581,5979897, Approved
400,1, Not Graduate, Yes,6313469,23309261,8,301,16439301,8640901,3619869,320734, Rejected
401,5, Not Graduate, No,8135407,25427830,12,610,1076223,14237379,18563854,1814868, Rejected
402,4, Not Graduate, No,5074757,9761722,2,540,11366109,10560642,6996052,4435140, Rejected
403,1, Graduate, No,2735928,6509877,4,454,16673301,10729454,7219988,10208625, Rejected
404,5, Graduate, No,6222407,12740672,2,654,15070504,16371540,14868302,11589297, Approved
405,2, Graduate, Yes,9857576,34022809,10,707,3183064,18577591,15976792,9110905, Approved
406,3, Graduate, No,2488655,3484895,20,323,28676882,13667090,1406511,3789960, Approved
407,2, Graduate, Yes,5663662,21502202,2,585,20323706,11381453,8271740,10539162, Rejected
408,0, Graduate, Yes,692414,1839992,20,863,6929728,11242181,1021027,14648179, Approved
409,5, Graduate, Yes,2456535,6774203,18,478,28115083,11187846,3680172,9647363, Rejected
410,0, Graduate, Yes,7640626,18748296,2,768,8673421,10973512,25675027,11195778, Approved
411,1, Graduate, No,5011246,12900895,2,502,3702122,6802115,4979569,12866672, Rejected
412,1, Not Graduate, Yes,2132504,6262228,20,462,25887004,14320028,2793961,10519259, Approved
413,1, Graduate, No,3453198,10000850,12,814,4340663,4901665,10349914,12896987, Approved
414,0, Graduate, Yes,1373270,2039677,4,513,1671126,12677515,4498108,4353008, Approved
415,0, Graduate, Yes,7760878,20673492,20,819,18194104,10213330,14783361,4522943, Approved
416,4, Graduate, No,9345841,18082376,12,692,7583131,7105105,19814550,2564784, Rejected
417,5, Graduate, No,1226414,3481172,14,787,4321160,15595749,807685,2681457, Approved
418,0, Not Graduate, No,2507990,6403075,14,788,2878605,6178682,7333651,8126209, Approved
419,1, Not Graduate, Yes,8512926,11705067,6,848,3568136,12795254,19440808,13619219, Approved
420,3, Graduate, Yes,8723083,27487730,8,632,27864552,4865885,16896875,3258202, Rejected
421,5, Not Graduate, No,7643167,17292229,4,871,19411079,3890151,10759490,10481686, Approved
422,4, Graduate, No,7135949,18300947,12,335,24426330,11157821,13068155,1143249, Rejected
423,4, Graduate, Yes,8555228,25258944,20,595,17902932,18929317,23149900,14273367, Rejected
424,3, Graduate, No,3822755,11044664,14,537,15711294,5817822,2837716,7730150, Rejected
425,2, Graduate, No,8881439,28390161,14,358,6236147,2220626,17944437,7305248, Rejected
426,1, Not Graduate, No,8800144,12862339,4,823,28048594,2336114,5314531,5289253, Approved
427,5, Not Graduate, Yes,2428844,2801069,12,780,23854507,9541105,6841467,14144977, Approved
428,4, Not Graduate, No,908168,2671262,20,749,15273903,15184331,1029003,6168083, Approved
429,0, Graduate, Yes,5253756,8170388,2,680,2962799,13817598,16865413,1803966, Approved
430,4, Not Graduate, No,7555534,8815310,6,661,22020260,4057165,14569213,8289605, Approved
431,0, Graduate, Yes,8444245,10301640,16,528,9577929,16197656,15805863,8678359, Approved
432,4, Graduate, Yes,1581853,2848854,2,710,5986563,3198613,2500997,10966500, Approved
433,4, Graduate, Yes,3860663,15341188,6,885,21401048,10849093,7910817,7302008, Approved
434,0, Not Graduate, No,7648146,9967316,20,450,24260604,16470618,11579933,4115886, Rejected
435,2, Not Graduate, No,785953,1379596,2,503,17764525,15672620,1241628,38880, Approved
436,0, Graduate, No,7212447,27020345,10,365,2052462,13621283,7838762,14501848, Rejected
437,3, Not Graduate, No,3028853,11759781,8,844,17362064,6421987,4651237,2835611, Approved
438,5, Not Graduate, No,417731,640088,8,618,26638989,14863445,1226101,5159531, Approved
439,0, Not Graduate, No,2546627,9212292,6,655,19870577,7500896,3150362,2256040, Approved
440,2, Graduate, Yes,7395679,9204199,6,459,7625280,6796994,21919345,3460441, Rejected
441,5, Not Graduate, No,8639607,27965686,16,321,18712065,10334509,26644013,893896, Rejected
442,1, Not Graduate, Yes,988425,831884,2,782,7145771,11978262,2470077,5002779, Approved
443,0, Not Graduate, Yes,4699309,9874107,4,816,25341278,4057344,2782234,13937791, Approved
444,2, Graduate, Yes,2151386,3423872,6,504,24512655,18084568,4696691,3288593, Approved
445,3, Not Graduate, Yes,6830379,20851956,18,757,16451129,16819069,20487357,14190897, Rejected
446,3, Graduate, No,7772674,6617496,8,643,3836029,5484326,12415681,9319334, Approved
447,1, Not Graduate, No,9532555,21807487,2,685,11577378,4689474,12854334,13108724, Rejected
448,5, Graduate, Yes,3642783,11035930,12,403,3415597,1337864,5333509,9120727, Rejected
449,3, Graduate, No,3102122,2945327,14,668,22193199,7878703,5488364,14536548, Approved
450,1, Graduate, Yes,3205406,11769226,10,396,19707068,3315034,2277465,8108598, Rejected
451,5, Graduate, Yes,7583635,14832313,2,431,7443875,18050290,9199368,12210763, Rejected
452,5, Graduate, Yes,4517261,6002765,18,514,24817146,17410845,11025753,544760, Approved
453,2, Graduate, Yes,420811,640258,18,428,22004128,16075011,806885,13703061, Approved
454,0, Graduate, Yes,9391878,17698984,20,845,27148746,5461702,11664938,268043, Approved
455,3, Graduate, Yes,1209926,1736002,20,317,8047533,13386706,3983847,2905177, Approved
456,3, Not Graduate, Yes,9203310,22399494,8,842,4984031,9530306,12761559,10855750, Approved
457,0, Not Graduate, Yes,1770091,5001182,10,392,13879080,5302320,1571758,3776192, Rejected
458,3, Not Graduate, No,5419907,11853208,20,822,7615736,10370637,5951302,617296, Approved
459,5, Graduate, Yes,3230457,6998794,10,501,21410525,3207182,4489541,12672371, Rejected
460,0, Graduate, Yes,6861927,22654229,18,852,12281347,18624264,14188250,7535304, Approved
461,4, Not Graduate, No,4108975,7245164,14,624,18164884,3178333,2872017,7048116, Approved
462,0, Graduate, Yes,3763221,10510150,20,593,4898609,5848692,11533618,4647152, Rejected
463,4, Graduate, No,4827054,17654221,2,378,2393551,4295403,15120408,10539494, Rejected
464,2, Not Graduate, Yes,9617182,14510846,16,560,27184710,10114991,13993497,4621724, Rejected
465,0, Not Graduate, No,2579714,7181104,18,634,12894886,13037848,7290109,8260063, Approved
466,5, Graduate, No,2331298,8937053,4,890,3955481,18587611,5359836,1916555, Approved
467,0, Not Graduate, No,842288,2101798,16,457,23524996,7539797,2557466,4492889, Approved
468,3, Graduate, No,7364903,28915144,4,349,3762159,3906089,9801941,411951, Rejected
469,1, Not Graduate, Yes,6771973,12136373,20,452,28905860,420075,15783486,4187072, Rejected
470,5, Graduate, Yes,6104975,15907980,20,445,11134111,11598974,4383887,5600154, Rejected
471,4, Graduate, Yes,429515,771114,2,868,13483821,18993763,226936,10998240, Approved
472,4, Not Graduate, No,7868633,6388560,12,390,7447032,1233971,24582346,12086705, Rejected
473,2, Graduate, Yes,8051865,32138100,8,895,2400438,19325457,11140909,7821798, Approved
474,2, Not Graduate, Yes,9366580,14688597,18,367,11795636,5101718,17199216,13606647, Rejected
475,3, Graduate, No,9212801,36058224,8,786,10556004,17622988,11012412,5282969, Rejected
476,4, Not Graduate, Yes,2752820,7954837,16,548,12938234,1342769,8617489,7263796, Approved
477,5, Not Graduate, Yes,7090578,26182580,4,332,14156759,17299690,11724998,9070483, Rejected
478,0, Graduate, No,4105668,15991777,6,668,18250604,6404963,4259040,2601450, Approved
479,3, Not Graduate, Yes,5980817,15652117,20,737,2036770,5331698,13899291,6173082, Approved
480,0, Graduate, No,3425201,13697420,8,803,10450941,4004815,3823860,13229943, Approved
481,1, Graduate, No,6573079,21398367,16,407,25049936,2592636,8427145,6983600, Rejected
482,4, Graduate, No,9441724,23379659,20,670,27597622,15489265,23777897,13687337, Approved
483,1, Not Graduate, Yes,6526553,18899712,20,641,15578821,1345526,22044466,9965272, Rejected
484,4, Not Graduate, Yes,9132243,12983020,2,565,10555589,8989871,25245442,2498629, Approved
485,2, Not Graduate, No,9237539,7716156,6,836,12008963,18402778,8059079,6732088, Approved
486,1, Not Graduate, No,1353122,2194393,16,553,22661803,7857004,1945345,5383592, Approved
487,2, Not Graduate, No,9553766,20940964,20,528,11458069,16045339,27601736,13964127, Rejected
488,3, Graduate, Yes,8137274,12448143,20,615,27396897,13431068,10785485,4938827, Approved
489,4, Not Graduate, Yes,4339102,10608735,16,857,723778,15429674,11803262,7132331, Approved
490,3, Not Graduate, Yes,6020770,17492873,4,820,17533108,18375666,11532046,10148600, Approved
491,5, Graduate, Yes,6185668,17929408,16,725,14999280,1898682,19504806,14138795, Approved
492,5, Not Graduate, Yes,7827933,28650596,6,348,13041807,5849941,12348151,8029498, Rejected
493,4, Graduate, No,7987228,31088057,18,480,13739263,6236256,26387519,12461015, Rejected
494,3, Graduate, Yes,1193654,4357104,12,309,4522874,1294970,2055835,1720214, Rejected
495,1, Graduate, No,210070,584952,4,356,9965260,2060579,562716,13096632, Approved
496,2, Graduate, No,2591002,3778834,18,799,10184367,2129735,2812749,3050122, Approved
497,0, Graduate, Yes,5312054,20286966,20,789,19067509,18423454,11114773,11220147, Approved
498,2, Not Graduate, No,8437183,11470799,12,361,17308338,16629971,12068589,7850589, Rejected
499,5, Not Graduate, No,6532900,8391951,18,574,11861038,11415555,3515873,8886526, Rejected
500,2, Graduate, Yes,1518086,2757180,2,467,14953389,16409586,2750500,1362001, Approved
501,0, Graduate, Yes,7156892,18862259,6,343,16538332,6670937,7282060,7830214, Rejected
502,3, Graduate, No,4741373,14132669,4,528,1272919,9222088,16005717,1270363, Rejected
503,5, Graduate, No,3777257,3182477,6,361,25654734,17140369,11051371,8109330, Approved
504,5, Not Graduate, No,7685073,25281363,8,741,25869358,2864273,20892450,5974203, Approved
505,1, Graduate, No,3067750,4172331,10,880,10489102,2837345,5706003,2961384, Approved
506,2, Not Graduate, Yes,6201103,10844188,8,553,22046936,10213893,7920758,7219260, Rejected
